date,close,cash,shares,market_value,total_value,unrealized_pnl
2025-07-29 07:00:00,60.42,4210.6220000088215,1792400,108296808.0,108301018.62200001,10628932.0
2025-07-30 07:00:00,60.13,4210.6220000088215,1792400,107777012.0,107781222.62200001,10109136.000000002
2025-07-31 07:00:00,58.51,4210.6220000088215,1792400,104873324.0,104877534.62200001,7205447.999999993
2025-08-01 07:00:00,57.36,4210.6220000088215,1792400,102812064.0,102816274.62200001,5144187.999999995
2025-08-04 07:00:00,57.74,102270775.606,0,0.0,102270775.606,0.0
2025-08-05 07:00:00,57.45,102270775.606,0,0.0,102270775.606,0.0
2025-08-06 07:00:00,58.6,102270775.606,0,0.0,102270775.606,0.0
2025-08-07 07:00:00,58.22,102270775.606,0,0.0,102270775.606,0.0
2025-08-08 07:00:00,58.12,102270775.606,0,0.0,102270775.606,0.0
2025-08-11 07:00:00,58.79,102270775.606,0,0.0,102270775.606,0.0
2025-08-12 07:00:00,59.08,102270775.606,0,0.0,102270775.606,0.0
2025-08-13 07:00:00,58.41,102270775.606,0,0.0,102270775.606,0.0
2025-08-14 07:00:00,58.98,102270775.606,0,0.0,102270775.606,0.0
2025-08-15 07:00:00,58.31,102270775.606,0,0.0,102270775.606,0.0
2025-08-18 07:00:00,58.03,102270775.606,0,0.0,102270775.606,0.0
2025-08-19 07:00:00,57.84,102270775.606,0,0.0,102270775.606,0.0
2025-08-20 07:00:00,57.36,102270775.606,0,0.0,102270775.606,0.0
2025-08-21 07:00:00,57.45,102270775.606,0,0.0,102270775.606,0.0
2025-08-22 07:00:00,56.12,102270775.606,0,0.0,102270775.606,0.0
2025-08-25 07:00:00,56.12,102270775.606,0,0.0,102270775.606,0.0
2025-08-26 07:00:00,57.07,102270775.606,0,0.0,102270775.606,0.0
2025-08-27 07:00:00,57.84,102270775.606,0,0.0,102270775.606,0.0
2025-08-28 07:00:00,58.31,102270775.606,0,0.0,102270775.606,0.0
