date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-06-25 07:00:00,HPG,22.16,22.45,22.04,22.24,38638800,22.24,22.24,20.89,21.564999999999998,0.3079999999999984,0.2899999999999977,0.14499999999999885,21.709999999999997,21.419999999999998,B,HOLD
2025-06-26 07:00:00,HPG,22.64,22.73,22.34,22.39,38371000,22.39,22.39,20.89,21.64,0.34199999999999947,0.3079999999999984,0.1539999999999992,21.794,21.486,B,HOLD
2025-06-27 07:00:00,HPG,22.54,22.54,22.34,22.44,16481800,22.44,22.44,20.89,21.665,0.34199999999999947,0.34199999999999947,0.17099999999999974,21.836,21.494,B,HOLD
2025-06-30 07:00:00,HPG,22.49,22.54,22.29,22.29,19885300,22.29,22.44,21.06,21.75,0.3259999999999998,0.34199999999999947,0.17099999999999974,21.921,21.579,B,HOLD
2025-07-01 07:00:00,HPG,22.34,22.49,22.19,22.24,19766000,22.24,22.44,21.06,21.75,0.32999999999999974,0.3259999999999998,0.1629999999999999,21.913,21.587,B,HOLD
2025-07-02 07:00:00,HPG,22.24,22.49,22.14,22.49,18902100,22.49,22.49,21.06,21.775,0.3179999999999993,0.32999999999999974,0.16499999999999987,21.939999999999998,21.61,B,HOLD
2025-07-03 07:00:00,HPG,22.59,23.22,22.59,22.68,42514500,22.68,22.68,21.3,21.990000000000002,0.36599999999999894,0.3179999999999993,0.15899999999999964,22.149,21.831000000000003,B,HOLD
2025-07-04 07:00:00,HPG,22.73,22.83,22.68,22.83,19401100,22.83,22.83,21.34,22.085,0.3559999999999988,0.36599999999999894,0.18299999999999947,22.268,21.902,B,HOLD
2025-07-07 07:00:00,HPG,23.28,23.28,22.98,23.18,35999600,23.18,23.18,21.34,22.259999999999998,0.39599999999999935,0.3559999999999988,0.1779999999999994,22.438,22.081999999999997,B,HOLD
2025-07-08 07:00:00,HPG,23.22,24.36,23.13,24.26,77477100,24.26,24.26,21.34,22.8,0.5820000000000001,0.39599999999999935,0.19799999999999968,22.998,22.602,B,HOLD
2025-07-09 07:00:00,HPG,24.36,24.65,24.16,24.31,43462900,24.31,24.31,21.59,22.95,0.6100000000000001,0.5820000000000001,0.29100000000000004,23.241,22.659,B,HOLD
2025-07-10 07:00:00,HPG,24.4,24.75,24.11,24.7,85282300,24.7,24.7,21.59,23.145,0.5920000000000002,0.6100000000000001,0.30500000000000005,23.45,22.84,B,HOLD
2025-07-11 07:00:00,HPG,24.8,25.78,24.6,25.53,65285300,25.53,25.53,21.88,23.705,0.7980000000000004,0.5920000000000002,0.2960000000000001,24.000999999999998,23.409,B,HOLD
2025-07-14 07:00:00,HPG,25.73,25.98,25.09,25.29,49438500,25.29,25.53,21.96,23.745,0.8859999999999999,0.7980000000000004,0.3990000000000002,24.144000000000002,23.346,B,HOLD
2025-07-15 07:00:00,HPG,25.34,25.53,25.04,25.04,46507000,25.04,25.53,21.96,23.745,0.7380000000000002,0.8859999999999999,0.44299999999999995,24.188000000000002,23.302,B,HOLD
